split,class_name,image_rel_path,edge_density,edge_mean_length,edge_orient_bin_00,edge_orient_bin_01,edge_orient_bin_02,edge_orient_bin_03,edge_orient_bin_04,edge_orient_bin_05,edge_orient_bin_06,edge_orient_bin_07,edge_orient_bin_08,edge_orient_bin_09,edge_orient_bin_10,edge_orient_bin_11,edge_orient_bin_12,edge_orient_bin_13,edge_orient_bin_14,edge_orient_bin_15,edge_orient_bin_16,edge_orient_bin_17,glcm_contrast_d1_a0,glcm_contrast_d1_a1,glcm_contrast_d1_a2,glcm_contrast_d1_a3,glcm_contrast_d2_a0,glcm_contrast_d2_a1,glcm_contrast_d2_a2,glcm_contrast_d2_a3,glcm_homogeneity_d1_a0,glcm_homogeneity_d1_a1,glcm_homogeneity_d1_a2,glcm_homogeneity_d1_a3,glcm_homogeneity_d2_a0,glcm_homogeneity_d2_a1,glcm_homogeneity_d2_a2,glcm_homogeneity_d2_a3,glcm_energy_d1_a0,glcm_energy_d1_a1,glcm_energy_d1_a2,glcm_energy_d1_a3,glcm_energy_d2_a0,glcm_energy_d2_a1,glcm_energy_d2_a2,glcm_energy_d2_a3,glcm_correlation_d1_a0,glcm_correlation_d1_a1,glcm_correlation_d1_a2,glcm_correlation_d1_a3,glcm_correlation_d2_a0,glcm_correlation_d2_a1,glcm_correlation_d2_a2,glcm_correlation_d2_a3,fft_radial_band_00,fft_radial_band_01,fft_radial_band_02,fft_radial_band_03,fft_radial_band_04,fft_radial_band_05,fft_radial_band_06,fft_radial_band_07,fft_radial_band_08,fft_radial_band_09,fft_radial_band_10,fft_radial_band_11,fft_radial_band_12,fft_radial_band_13,fft_radial_band_14,fft_radial_band_15,gabor_theta0_wl2,gabor_theta0_wl4,gabor_theta0_wl8,gabor_theta0_wl16,gabor_theta1_wl2,gabor_theta1_wl4,gabor_theta1_wl8,gabor_theta1_wl16,gabor_theta2_wl2,gabor_theta2_wl4,gabor_theta2_wl8,gabor_theta2_wl16,gabor_theta3_wl2,gabor_theta3_wl4,gabor_theta3_wl8,gabor_theta3_wl16,gabor_theta4_wl2,gabor_theta4_wl4,gabor_theta4_wl8,gabor_theta4_wl16,curv_mean,curv_std,curv_p95,curv_pitch_ratio,shape_area,shape_perimeter,shape_roundness
test,Corals,geo fossil I/Corals/Coral53.jpg,25.13385772705078,1435.4443359375,569.0,709.0,809.0,831.0,698.0,680.0,525.0,379.0,229.0,240.0,388.0,672.0,930.0,1056.0,1176.0,1211.0,1002.0,718.0,24.747318267822266,25.41243553161621,19.663057327270508,32.53610610961914,37.53511047363281,25.41243553161621,31.752010345458984,32.53610610961914,0.6191174983978271,0.6247988343238831,0.6589652895927429,0.555948793888092,0.518775463104248,0.6247988343238831,0.5612518787384033,0.555948793888092,0.4910406768321991,0.4929099977016449,0.5044261813163757,0.45637303590774536,0.43372705578804016,0.4929099977016449,0.4592568874359131,0.45637303590774536,0.5354601740837097,0.5231291055679321,0.630685031414032,0.3894593119621277,0.2957324981689453,0.5231291055679321,0.40382668375968933,0.3894593119621277,0.0391417033970356,0.07249905914068222,0.07444313168525696,0.07666625082492828,0.07470466941595078,0.07822266221046448,0.08223766833543777,0.08184361457824707,0.08618088811635971,0.08624261617660522,0.08838505297899246,0.07596965879201889,0.040749628096818924,0.02483917772769928,0.013455209322273731,0.004419001284986734,4.4921875,4.20703125,3.94921875,3.0078125,4.30078125,3.57421875,2.5234375,1.9453125,3.93359375,3.078125,2.1015625,1.85546875,4.0546875,3.701171875,3.654296875,3.2109375,4.54296875,5.3125,6.109375,5.47265625,0.20436114072799683,0.3607920706272125,0.7071047425270081,3.667006492614746,117787.0,62.87005615234375,374.4721374511719
test,Belemnites,geo fossil I/Belemnites/Belemnite100.jpg,2.5952911376953125,148.2222137451172,11.0,11.0,28.0,29.0,52.0,61.0,49.0,36.0,41.0,55.0,305.0,347.0,187.0,95.0,61.0,41.0,29.0,24.0,2.0012011528015137,3.1898691654205322,3.0869433879852295,3.7877094745635986,3.5008444786071777,3.1898691654205322,5.244771480560303,3.7877094745635986,0.9246705770492554,0.8991589546203613,0.8942450881004333,0.8759546279907227,0.8880581855773926,0.8991589546203613,0.8438544273376465,0.8759546279907227,0.7918474078178406,0.7829439043998718,0.783108115196228,0.7751966118812561,0.7786158323287964,0.7829439043998718,0.761836588382721,0.7751966118812561,0.8345868587493896,0.7367448806762695,0.7445328235626221,0.687406063079834,0.7114304900169373,0.7367448806762695,0.5667850971221924,0.687406063079834,0.07617253810167313,0.09183742105960846,0.08205822110176086,0.07693315297365189,0.07622405886650085,0.07452657073736191,0.07394713908433914,0.07655217498540878,0.07707289606332779,0.07451053708791733,0.07823169976472855,0.06571320444345474,0.03758334740996361,0.022029727697372437,0.012410551309585571,0.004196759779006243,1.00390625,0.80908203125,0.80810546875,0.78369140625,1.044921875,1.046875,1.0126953125,0.89599609375,1.599609375,1.2158203125,1.26953125,1.5947265625,1.6845703125,2.359375,3.66015625,5.84765625,1.0263671875,1.1015625,1.2861328125,1.41015625,0.17100326716899872,0.22057919204235077,0.6260986328125,5.247155666351318,59132.0,271.864990234375,10.05369758605957
test,Crinoids,geo fossil I/Crinoids/Crinoid56.jpg,9.90549087524414,565.72216796875,277.0,330.0,388.0,406.0,425.0,406.0,389.0,277.0,228.0,189.0,235.0,241.0,235.0,241.0,225.0,239.0,211.0,217.0,9.043722152709961,12.747672080993652,8.577494621276855,11.570130348205566,15.142012596130371,12.747672080993652,14.223335266113281,11.570130348205566,0.8526546955108643,0.8211733102798462,0.8560501337051392,0.8305369019508362,0.8006762862205505,0.8211733102798462,0.8075629472732544,0.8305369019508362,0.7813186049461365,0.7674415707588196,0.7829999923706055,0.7706364989280701,0.7550904750823975,0.7674415707588196,0.7595348358154297,0.7706364989280701,0.7133352160453796,0.5962073802947998,0.7281776070594788,0.633544385433197,0.5203308463096619,0.5962073802947998,0.5490701198577881,0.633544385433197,0.06477808952331543,0.08158960193395615,0.08108172565698624,0.07713380455970764,0.08102911710739136,0.08279034495353699,0.0782972127199173,0.07807880640029907,0.07805851846933365,0.07848622649908066,0.07928429543972015,0.06687579303979874,0.03564182668924332,0.021021224558353424,0.011774761602282524,0.004078659228980541,3.955078125,4.2890625,4.18359375,3.22265625,3.919921875,4.25390625,4.07421875,3.869140625,4.1484375,3.978515625,3.740234375,3.5390625,4.09765625,3.787109375,3.775390625,3.392578125,3.58203125,3.59375,3.322265625,2.900390625,0.2608802318572998,0.33099478483200073,0.7155412435531616,1.184577226638794,49726.0,199.15432739257812,15.754836082458496
test,Belemnites,geo fossil I/Belemnites/Belemnite131.jpg,8.323802947998047,475.38885498046875,107.0,171.0,198.0,249.0,334.0,428.0,473.0,345.0,249.0,224.0,184.0,226.0,209.0,209.0,183.0,186.0,119.0,144.0,4.562399864196777,6.555249214172363,4.700912952423096,5.741257667541504,7.450349807739258,6.555249214172363,7.488457202911377,5.741257667541504,0.8997898101806641,0.8768764138221741,0.8938555717468262,0.8833049535751343,0.865635335445404,0.8768764138221741,0.8632797598838806,0.8833049535751343,0.8238340020179749,0.8173498511314392,0.8251132369041443,0.819033682346344,0.8093773126602173,0.8173498511314392,0.8118180632591248,0.819033682346344,0.7461586594581604,0.6332226991653442,0.7366542220115662,0.6787450313568115,0.5859020948410034,0.6332226991653442,0.5778089165687561,0.6787450313568115,0.06703665107488632,0.07445530593395233,0.07620245218276978,0.0781688466668129,0.07948295772075653,0.08040250092744827,0.07857506722211838,0.07803911715745926,0.07956819981336594,0.07926088571548462,0.08236396312713623,0.06875935941934586,0.037440214306116104,0.023185573518276215,0.013070739805698395,0.00398816866800189,2.6953125,2.517578125,2.505859375,2.19921875,2.73046875,3.201171875,2.94140625,2.326171875,3.33984375,3.544921875,3.25,2.54296875,3.255859375,2.908203125,2.654296875,2.423828125,2.5234375,2.529296875,2.5703125,2.453125,0.33812475204467773,1.6626240015029907,0.7715955972671509,2.783984899520874,41964.0,236.36752319335938,9.438676834106445
test,Belemnites,geo fossil I/Belemnites/Belemnite7.jpg,2.9396438598632812,167.88888549804688,59.0,84.0,100.0,118.0,122.0,120.0,110.0,79.0,44.0,56.0,86.0,94.0,109.0,132.0,111.0,110.0,69.0,42.0,3.7099215984344482,8.213557243347168,5.21260404586792,4.786261558532715,7.815435886383057,8.213557243347168,10.997264862060547,4.786261558532715,0.964909017086029,0.9573371410369873,0.9632500410079956,0.9601492285728455,0.9555116891860962,0.9573371410369873,0.9521943926811218,0.9601492285728455,0.9413332939147949,0.937547504901886,0.9401721358299255,0.9402197599411011,0.9380239844322205,0.937547504901886,0.9357122182846069,0.9402197599411011,0.9496039748191833,0.8888956308364868,0.9291913509368896,0.9352564811706543,0.8942829966545105,0.8888956308364868,0.8512433767318726,0.9352564811706543,0.12741486728191376,0.09512807428836823,0.09389840066432953,0.08649680763483047,0.08009099215269089,0.07177652418613434,0.06732488423585892,0.06454669684171677,0.06500308215618134,0.06405899673700333,0.06255318224430084,0.057802267372608185,0.0329163558781147,0.01855631358921528,0.008926045149564743,0.003506510052829981,3.287109375,3.96484375,4.40234375,2.8671875,3.119140625,4.84375,6.34375,8.28125,3.8984375,5.70703125,8.15625,9.6796875,3.70703125,3.96875,5.0390625,4.44921875,3.30078125,4.3671875,5.95703125,4.8125,0.1290806084871292,0.1929052770137787,0.5613042116165161,9.530556678771973,14399.0,1309.3839111328125,0.10553783923387527
test,Corals,geo fossil I/Corals/Coral150.jpg,21.33819580078125,1218.6666259765625,348.0,456.0,610.0,674.0,804.0,741.0,656.0,470.0,417.0,488.0,627.0,881.0,925.0,833.0,714.0,596.0,487.0,362.0,22.613889694213867,36.045989990234375,27.85161781311035,34.532325744628906,36.259010314941406,36.045989990234375,43.56211853027344,34.532325744628906,0.7308561205863953,0.6604229807853699,0.7044206857681274,0.6674538850784302,0.650318443775177,0.6604229807853699,0.6142716407775879,0.6674538850784302,0.5673422813415527,0.5363873839378357,0.553272008895874,0.5361936092376709,0.5325060486793518,0.5363873839378357,0.5103729963302612,0.5361936092376709,0.7413529753684998,0.5876862406730652,0.6812541484832764,0.6049991846084595,0.5854933857917786,0.5876862406730652,0.5013853311538696,0.6049991846084595,0.06846629828214645,0.06437638401985168,0.063041552901268,0.06834814697504044,0.08365768194198608,0.09284496307373047,0.08549044281244278,0.0821048766374588,0.08162201941013336,0.08281397819519043,0.08668557554483414,0.07027065753936768,0.03482098504900932,0.02027863636612892,0.011592963710427284,0.0035848217085003853,4.2578125,4.5078125,3.15234375,2.80078125,4.33203125,4.8984375,3.44921875,2.96875,5.31640625,5.375,3.900390625,3.587890625,5.3046875,5.359375,3.873046875,3.349609375,4.1875,4.3671875,3.34375,3.375,0.2750146985054016,0.5166824460029602,0.7273237109184265,1.4026925563812256,101377.0,130.52691650390625,74.77375030517578
test,Corals,geo fossil I/Corals/Coral154.jpg,16.265316009521484,928.9443969726562,425.0,472.0,562.0,511.0,411.0,340.0,248.0,164.0,127.0,147.0,226.0,391.0,547.0,634.0,837.0,825.0,638.0,571.0,16.036094665527344,18.083492279052734,11.061139106750488,17.58818817138672,22.281028747558594,18.083492279052734,17.570140838623047,17.58818817138672,0.7052946090698242,0.7004793882369995,0.7613835334777832,0.6766883730888367,0.6205452084541321,0.7004793882369995,0.6821144819259644,0.6766883730888367,0.6063239574432373,0.6016543507575989,0.6265963315963745,0.5884327292442322,0.5573310852050781,0.6016543507575989,0.5917948484420776,0.5884327292442322,0.4989268183708191,0.4347766935825348,0.6539203524589539,0.450252503156662,0.3043749928474426,0.4347766935825348,0.4498400390148163,0.450252503156662,0.05170512944459915,0.05420462414622307,0.056966155767440796,0.06879714131355286,0.08223599940538406,0.08568482846021652,0.08522408455610275,0.08515343815088272,0.08646596968173981,0.0906224250793457,0.09325170516967773,0.07631415128707886,0.041656263172626495,0.024085506796836853,0.01308470405638218,0.00454786978662014,4.69140625,4.8125,3.052734375,2.8671875,4.08984375,4.29296875,2.734375,1.9638671875,3.484375,3.06640625,2.080078125,1.5283203125,3.48046875,2.923828125,2.1953125,1.6337890625,4.171875,4.00390625,2.76953125,2.24609375,0.24491415917873383,0.6961170434951782,0.7155412435531616,2.3890793323516846,88134.0,93.698486328125,126.15027618408203
test,Belemnites,geo fossil I/Belemnites/Belemnite97.jpg,2.1069717407226562,120.33332824707031,16.0,8.0,8.0,9.0,3.0,7.0,3.0,6.0,6.0,19.0,102.0,154.0,52.0,48.0,29.0,19.0,14.0,10.0,1.5213805437088013,1.9398338794708252,2.449631690979004,3.1855456829071045,2.5805583000183105,1.9398338794708252,3.7637951374053955,3.1855456829071045,0.9402332305908203,0.93756103515625,0.9119102954864502,0.8876115083694458,0.9078627824783325,0.93756103515625,0.8704776167869568,0.8876115083694458,0.829052209854126,0.8266640901565552,0.8234160542488098,0.8153471350669861,0.8202331066131592,0.8266640901565552,0.8090664148330688,0.8153471350669861,0.8024893999099731,0.7491496205329895,0.6819807887077332,0.5880599617958069,0.6662999987602234,0.7491496205329895,0.5132919549942017,0.5880599617958069,0.06708677858114243,0.07257028669118881,0.06972571462392807,0.06964906305074692,0.06918027997016907,0.0732230618596077,0.07614848017692566,0.07581663876771927,0.08352663367986679,0.08424606174230576,0.0904441773891449,0.07886669784784317,0.045104291290044785,0.025369111448526382,0.014246215112507343,0.0047964975237846375,1.142578125,0.69287109375,0.43115234375,0.2880859375,1.2529296875,0.7578125,0.47021484375,0.2060546875,1.955078125,0.9814453125,0.6650390625,0.55615234375,2.177734375,2.984375,4.37109375,4.35546875,1.255859375,1.453125,1.8271484375,1.91796875,0.11996989697217941,0.1922713965177536,0.4472132921218872,8.872970581054688,42753.0,842.7077026367188,0.7565236687660217
test,Crinoids,geo fossil I/Crinoids/Crinoid172.jpg,11.993980407714844,684.9999389648438,101.0,129.0,163.0,215.0,233.0,260.0,259.0,207.0,179.0,230.0,348.0,606.0,783.0,885.0,679.0,530.0,325.0,178.0,9.78481388092041,11.430150985717773,10.125380516052246,15.032275199890137,16.358028411865234,11.430150985717773,16.654922485351562,15.032275199890137,0.820695161819458,0.8152286410331726,0.8147397637367249,0.7667362689971924,0.7599064707756042,0.8152286410331726,0.7557075619697571,0.7667362689971924,0.7293102145195007,0.7245038747787476,0.7285081148147583,0.7060001492500305,0.700217068195343,0.7245038747787476,0.6992601752281189,0.7060001492500305,0.7281737327575684,0.6829544305801392,0.7187679409980774,0.5830399990081787,0.5462908744812012,0.6829544305801392,0.538021981716156,0.5830399990081787,0.06388802826404572,0.0770941972732544,0.07706885039806366,0.07313092052936554,0.08145282417535782,0.08030373603105545,0.07877835631370544,0.0794159322977066,0.07836231589317322,0.07988493144512177,0.08434164524078369,0.07004519551992416,0.03739159554243088,0.02210530824959278,0.01257482822984457,0.004161331336945295,3.65234375,3.4609375,2.85546875,2.86328125,3.658203125,3.03125,2.224609375,1.6640625,4.08984375,3.515625,2.62109375,2.064453125,4.25,4.44921875,4.02734375,3.62109375,4.0078125,4.8046875,5.16796875,5.42578125,0.22313587367534637,0.26117661595344543,0.7155412435531616,3.1536436080932617,62268.0,82.04163360595703,116.25354766845703
test,Crinoids,geo fossil I/Crinoids/Crinoid135.jpg,21.59402847290039,1233.2777099609375,337.0,398.0,468.0,577.0,660.0,708.0,638.0,533.0,478.0,551.0,699.0,999.0,1034.0,1022.0,911.0,644.0,443.0,302.0,12.918842315673828,20.1711483001709,15.080337524414062,19.287517547607422,21.64923095703125,20.1711483001709,24.44737434387207,19.287517547607422,0.7416625618934631,0.6788260340690613,0.7124184966087341,0.6776294112205505,0.6588516235351562,0.6788260340690613,0.6319497227668762,0.6776294112205505,0.5893964767456055,0.5622789859771729,0.5815654993057251,0.563228964805603,0.5518717169761658,0.5622789859771729,0.5377022624015808,0.563228964805603,0.729869544506073,0.579005777835846,0.6849022507667542,0.5974429845809937,0.5477635860443115,0.579005777835846,0.490165650844574,0.5974429845809937,0.0672338530421257,0.07413901388645172,0.07625588029623032,0.07577135413885117,0.08018404245376587,0.08397559821605682,0.08326749503612518,0.08027179539203644,0.08046287298202515,0.08043012022972107,0.08209341764450073,0.06731949001550674,0.03453252464532852,0.019522128626704216,0.010961574502289295,0.00357883982360363,3.513671875,3.482421875,3.177734375,2.701171875,3.19140625,3.666015625,3.853515625,3.0859375,4.2890625,4.25390625,4.16015625,4.078125,4.30859375,4.24609375,3.525390625,2.77734375,3.298828125,3.611328125,2.98828125,2.466796875,0.25017255544662476,0.2669954299926758,0.7155412435531616,1.8298745155334473,96265.0,858.1736450195312,1.642585277557373
test,Crinoids,geo fossil I/Crinoids/Crinoid45.jpg,13.339290618896484,761.8333129882812,110.0,161.0,262.0,344.0,456.0,698.0,697.0,604.0,541.0,534.0,442.0,457.0,347.0,292.0,227.0,219.0,191.0,101.0,8.899303436279297,14.873735427856445,11.245115280151367,12.321261405944824,14.171854972839355,14.873735427856445,17.536237716674805,12.321261405944824,0.8435633778572083,0.7867751121520996,0.8084113001823425,0.8051758408546448,0.7934294939041138,0.7867751121520996,0.7573359608650208,0.8051758408546448,0.7494853734970093,0.728485107421875,0.7424539923667908,0.7348496317863464,0.7255513668060303,0.728485107421875,0.712556004524231,0.7348496317863464,0.73456209897995,0.5579013228416443,0.6645939350128174,0.6337696313858032,0.5787701606750488,0.5579013228416443,0.4787707030773163,0.6337696313858032,0.05596662312746048,0.07237932831048965,0.0737423449754715,0.07755962759256363,0.07847122848033905,0.08012938499450684,0.0793866366147995,0.07982194423675537,0.081427201628685,0.08167503774166107,0.0872378796339035,0.07351554930210114,0.03891222923994064,0.02326718531548977,0.012423529289662838,0.004084260668605566,3.1484375,2.677734375,2.47265625,1.7197265625,3.482421875,3.796875,3.611328125,3.302734375,4.58984375,4.765625,4.7265625,4.734375,4.453125,4.0078125,3.353515625,3.521484375,3.220703125,2.84765625,2.482421875,2.06640625,0.15743470191955566,0.1978137344121933,0.6260986328125,1.7848742008209229,58894.0,123.84062194824219,48.25637435913086
test,Leaf fossils,geo fossil I/Leaf fossils/Leaf fossil149.jpg,2.9269981384277344,167.16665649414062,82.0,83.0,84.0,79.0,107.0,117.0,85.0,54.0,56.0,60.0,68.0,110.0,160.0,142.0,123.0,99.0,76.0,38.0,10.530689239501953,14.762593269348145,10.747197151184082,15.007359504699707,18.42831039428711,14.762593269348145,19.013916015625,15.007359504699707,0.8453624248504639,0.8116456270217896,0.8456162214279175,0.8059638738632202,0.7786965370178223,0.8116456270217896,0.7755143642425537,0.8059638738632202,0.687096357345581,0.6743770241737366,0.6871048212051392,0.6716343760490417,0.659111499786377,0.6743770241737366,0.6582916378974915,0.6716343760490417,0.8091947436332703,0.7321715950965881,0.8050107359886169,0.727734386920929,0.6659531593322754,0.7321715950965881,0.6545999646186829,0.727734386920929,0.08303499966859818,0.09164595603942871,0.08807120472192764,0.08140712976455688,0.07787559926509857,0.07647404819726944,0.07538967579603195,0.07259000092744827,0.07260939478874207,0.07377944141626358,0.07554659992456436,0.06313104182481766,0.03407686948776245,0.019387222826480865,0.01117229089140892,0.0038085239939391613,3.23046875,3.3828125,3.783203125,3.490234375,2.962890625,3.29296875,3.900390625,3.1171875,3.47265625,3.564453125,4.015625,4.6953125,3.462890625,3.54296875,3.859375,4.63671875,2.984375,3.46484375,3.87109375,4.4296875,0.2119416445493698,0.27470260858535767,0.7100586891174316,1.5614054203033447,74460.0,128.42640686035156,56.73149490356445
test,Belemnites,geo fossil I/Belemnites/Belemnite65.jpg,9.576702117919922,546.9443969726562,72.0,113.0,178.0,256.0,323.0,365.0,325.0,308.0,415.0,339.0,248.0,318.0,335.0,289.0,278.0,189.0,152.0,86.0,8.753143310546875,15.662088394165039,12.874659538269043,14.142894744873047,14.503700256347656,15.662088394165039,20.978723526000977,14.142894744873047,0.8395154476165771,0.7586297392845154,0.7784766554832458,0.768839418888092,0.7822154760360718,0.7586297392845154,0.7006722688674927,0.768839418888092,0.6586887240409851,0.6352881193161011,0.6436774134635925,0.6364609003067017,0.6374647617340088,0.6352881193161011,0.6091614961624146,0.6364609003067017,0.7874830365180969,0.6200299263000488,0.6873887181282043,0.6568863391876221,0.6481823325157166,0.6200299263000488,0.4909822642803192,0.6568863391876221,0.06339447945356369,0.07852516323328018,0.07698126882314682,0.07597143948078156,0.07705418765544891,0.08231396973133087,0.07941148430109024,0.08080364763736725,0.08008541166782379,0.08144429326057434,0.0817144513130188,0.06757469475269318,0.03704213723540306,0.021028192713856697,0.012290287762880325,0.0043648891150951385,2.283203125,2.291015625,1.9658203125,1.27734375,2.4765625,2.80078125,2.474609375,2.130859375,3.5625,3.9453125,4.81640625,5.53515625,3.515625,3.5703125,3.71875,4.33203125,2.36328125,2.380859375,2.1953125,1.701171875,0.23588502407073975,0.3169456124305725,0.7155412435531616,3.122382164001465,83622.0,81.698486328125,157.43540954589844
test,Crinoids,geo fossil I/Crinoids/Crinoid140.jpg,9.97650146484375,569.7777709960938,199.0,147.0,142.0,220.0,280.0,342.0,328.0,328.0,278.0,283.0,318.0,409.0,455.0,417.0,356.0,239.0,156.0,152.0,5.789597988128662,8.138530731201172,6.2892374992370605,8.101348876953125,9.526926040649414,8.138530731201172,10.248451232910156,8.101348876953125,0.8811535835266113,0.8606234192848206,0.8738886713981628,0.8555424809455872,0.8434927463531494,0.8606234192848206,0.8356656432151794,0.8555424809455872,0.8219957947731018,0.8116723895072937,0.8180156350135803,0.8087481260299683,0.8028303384780884,0.8116723895072937,0.7959532737731934,0.8087481260299683,0.7337955832481384,0.6252689361572266,0.7117558121681213,0.6269316673278809,0.5601198077201843,0.6252689361572266,0.52993243932724,0.6269316673278809,0.0639783963561058,0.07568266987800598,0.0752856656908989,0.0772729441523552,0.07951316982507706,0.08124157786369324,0.08237525820732117,0.07890637964010239,0.08055487275123596,0.07985041290521622,0.0839449018239975,0.06762049347162247,0.036784619092941284,0.02154531329870224,0.011516500264406204,0.00392682570964098,3.83984375,3.658203125,3.236328125,3.107421875,3.8046875,3.615234375,3.259765625,2.646484375,4.3984375,4.01953125,3.357421875,2.900390625,4.34765625,4.15625,3.578125,2.693359375,3.671875,3.904296875,3.591796875,3.228515625,0.25356370210647583,0.24875368177890778,0.7161303758621216,1.3456987142562866,41060.0,118.6274185180664,36.66558837890625
test,Trilobites,geo fossil I/Trilobites/Trilobite14.jpg,3.2625961303710938,186.3333282470703,35.0,59.0,66.0,106.0,99.0,105.0,119.0,139.0,167.0,173.0,127.0,106.0,96.0,118.0,93.0,50.0,52.0,42.0,3.7513813972473145,6.601781845092773,4.84282922744751,6.224536895751953,7.104448318481445,6.601781845092773,9.125141143798828,6.224536895751953,0.9048417210578918,0.8723997473716736,0.8923900127410889,0.877805769443512,0.8672596216201782,0.8723997473716736,0.855194628238678,0.877805769443512,0.7163603901863098,0.708064079284668,0.7143368721008301,0.7093762159347534,0.7051209211349487,0.708064079284668,0.7021329998970032,0.7093762159347534,0.9504345655441284,0.9125669002532959,0.9357974529266357,0.9175610542297363,0.9062314033508301,0.9125669002532959,0.8787626028060913,0.9175610542297363,0.12937909364700317,0.10014913231134415,0.08378665894269943,0.08072110265493393,0.07699371129274368,0.0777868703007698,0.07367754727602005,0.07235921919345856,0.06626467406749725,0.06610430777072906,0.0669780969619751,0.051843468099832535,0.026965169236063957,0.01635984517633915,0.00811116024851799,0.002519938163459301,1.48828125,1.533203125,1.8095703125,2.390625,1.228515625,1.720703125,2.126953125,2.783203125,1.7431640625,2.0546875,2.859375,3.498046875,1.72265625,1.9609375,2.150390625,3.244140625,1.2236328125,1.6572265625,1.833984375,2.005859375,0.2819555699825287,0.46231353282928467,0.804983913898468,2.2718253135681152,71072.0,122.18376159667969,59.8248176574707
test,Trilobites,geo fossil I/Trilobites/Trilobite119.jpg,6.731414794921875,384.4444274902344,87.0,152.0,245.0,306.0,312.0,313.0,230.0,231.0,190.0,203.0,178.0,158.0,162.0,181.0,165.0,114.0,102.0,117.0,18.311418533325195,26.606929779052734,18.05621337890625,26.529870986938477,34.95029067993164,26.606929779052734,33.53275680541992,26.529870986938477,0.8246738314628601,0.7770365476608276,0.8190273642539978,0.7850114107131958,0.7513363361358643,0.7770365476608276,0.7507386207580566,0.7850114107131958,0.6710881590843201,0.65296471118927,0.6710669994354248,0.6534560918807983,0.6378510594367981,0.65296471118927,0.6396342515945435,0.6534560918807983,0.8270545601844788,0.7491599321365356,0.8295848369598389,0.7498863935470581,0.6703513860702515,0.7491599321365356,0.6840662956237793,0.7498863935470581,0.09026318043470383,0.0955994576215744,0.08686043322086334,0.08539912849664688,0.08540317416191101,0.07825778424739838,0.07375473529100418,0.07436790317296982,0.07257679104804993,0.06988350301980972,0.07057920098304749,0.05681890994310379,0.029640542343258858,0.017847085371613503,0.0094758877530694,0.003272275673225522,3.9140625,4.98828125,6.32421875,7.375,3.767578125,4.91015625,5.453125,5.5,4.3984375,5.0546875,5.5234375,5.078125,4.41015625,4.99609375,5.65625,5.30859375,3.798828125,4.7734375,5.60546875,5.75,0.2332819402217865,0.2656196653842926,0.7155412435531616,1.5040061473846436,76812.0,75.45584106445312,169.53257751464844
test,Trilobites,geo fossil I/Trilobites/Trilobite16.jpg,7.103004455566406,405.6666564941406,144.0,173.0,272.0,263.0,262.0,256.0,223.0,184.0,162.0,156.0,122.0,179.0,170.0,217.0,224.0,233.0,195.0,164.0,8.19851016998291,11.620744705200195,8.452234268188477,12.545355796813965,16.464326858520508,11.620744705200195,17.40102195739746,12.545355796813965,0.8874736428260803,0.8700782060623169,0.8914970755577087,0.8696474432945251,0.8504387140274048,0.8700782060623169,0.8517715334892273,0.8696474432945251,0.779089093208313,0.7727825045585632,0.7788681387901306,0.7725173234939575,0.7668523192405701,0.7727825045585632,0.7661445140838623,0.7725173234939575,0.9364766478538513,0.9102597832679749,0.9345107674598694,0.9031195640563965,0.8728575706481934,0.9102597832679749,0.8656241297721863,0.9031195640563965,0.12161175906658173,0.10660291463136673,0.09493383765220642,0.08598405867815018,0.07984822988510132,0.0745537132024765,0.07230139523744583,0.06669383496046066,0.061578359454870224,0.059826262295246124,0.061665624380111694,0.05281108245253563,0.030291400849819183,0.017940416932106018,0.009853431954979897,0.0035036797635257244,2.34765625,3.013671875,3.875,3.888671875,2.3046875,2.935546875,3.529296875,3.94921875,2.47265625,3.037109375,4.06640625,5.17578125,2.46484375,2.958984375,4.26953125,5.61328125,2.388671875,3.1171875,4.2265625,5.1875,0.18900252878665924,0.23480454087257385,0.7071047425270081,1.960000991821289,54177.0,275.7228698730469,8.955281257629395
