split,class_name,image_rel_path,edge_density,edge_mean_length,edge_orient_bin_00,edge_orient_bin_01,edge_orient_bin_02,edge_orient_bin_03,edge_orient_bin_04,edge_orient_bin_05,edge_orient_bin_06,edge_orient_bin_07,edge_orient_bin_08,edge_orient_bin_09,edge_orient_bin_10,edge_orient_bin_11,edge_orient_bin_12,edge_orient_bin_13,edge_orient_bin_14,edge_orient_bin_15,edge_orient_bin_16,edge_orient_bin_17,glcm_contrast_d1_a0,glcm_contrast_d1_a1,glcm_contrast_d1_a2,glcm_contrast_d1_a3,glcm_contrast_d2_a0,glcm_contrast_d2_a1,glcm_contrast_d2_a2,glcm_contrast_d2_a3,glcm_homogeneity_d1_a0,glcm_homogeneity_d1_a1,glcm_homogeneity_d1_a2,glcm_homogeneity_d1_a3,glcm_homogeneity_d2_a0,glcm_homogeneity_d2_a1,glcm_homogeneity_d2_a2,glcm_homogeneity_d2_a3,glcm_energy_d1_a0,glcm_energy_d1_a1,glcm_energy_d1_a2,glcm_energy_d1_a3,glcm_energy_d2_a0,glcm_energy_d2_a1,glcm_energy_d2_a2,glcm_energy_d2_a3,glcm_correlation_d1_a0,glcm_correlation_d1_a1,glcm_correlation_d1_a2,glcm_correlation_d1_a3,glcm_correlation_d2_a0,glcm_correlation_d2_a1,glcm_correlation_d2_a2,glcm_correlation_d2_a3,lbp_bin_00,lbp_bin_01,lbp_bin_02,lbp_bin_03,lbp_bin_04,lbp_bin_05,lbp_bin_06,lbp_bin_07,lbp_bin_08,lbp_bin_09,lbp_bin_10,lbp_bin_11,lbp_bin_12,lbp_bin_13,lbp_bin_14,lbp_bin_15,lbp_bin_16,lbp_bin_17,lbp_bin_18,lbp_bin_19,lbp_bin_20,lbp_bin_21,lbp_bin_22,lbp_bin_23,lbp_bin_24,lbp_bin_25,lbp_bin_26,lbp_bin_27,lbp_bin_28,lbp_bin_29,lbp_bin_30,lbp_bin_31,lbp_bin_32,lbp_bin_33,lbp_bin_34,lbp_bin_35,lbp_bin_36,lbp_bin_37,lbp_bin_38,lbp_bin_39,lbp_bin_40,lbp_bin_41,lbp_bin_42,lbp_bin_43,lbp_bin_44,lbp_bin_45,lbp_bin_46,lbp_bin_47,lbp_bin_48,lbp_bin_49,lbp_bin_50,lbp_bin_51,lbp_bin_52,lbp_bin_53,lbp_bin_54,lbp_bin_55,lbp_bin_56,lbp_bin_57,lbp_bin_58,fft_radial_band_00,fft_radial_band_01,fft_radial_band_02,fft_radial_band_03,fft_radial_band_04,fft_radial_band_05,fft_radial_band_06,fft_radial_band_07,fft_radial_band_08,fft_radial_band_09,fft_radial_band_10,fft_radial_band_11,fft_radial_band_12,fft_radial_band_13,fft_radial_band_14,fft_radial_band_15,gabor_theta0_wl2,gabor_theta0_wl4,gabor_theta0_wl8,gabor_theta0_wl16,gabor_theta1_wl2,gabor_theta1_wl4,gabor_theta1_wl8,gabor_theta1_wl16,gabor_theta2_wl2,gabor_theta2_wl4,gabor_theta2_wl8,gabor_theta2_wl16,gabor_theta3_wl2,gabor_theta3_wl4,gabor_theta3_wl8,gabor_theta3_wl16,gabor_theta4_wl2,gabor_theta4_wl4,gabor_theta4_wl8,gabor_theta4_wl16,curv_mean,curv_std,curv_p95,curv_pitch_ratio,shape_area,shape_perimeter,shape_roundness
val,Corals,geo fossil I/Corals/Coral129.jpg,5.802440643310547,331.3888854980469,88.0,85.0,136.0,203.0,230.0,244.0,255.0,162.0,130.0,127.0,130.0,177.0,211.0,211.0,147.0,137.0,84.0,100.0,4.495174407958984,6.508158206939697,5.18272066116333,6.616824150085449,7.252506732940674,6.508158206939697,8.45395565032959,6.616824150085449,0.8881771564483643,0.8604298233985901,0.8752993941307068,0.8608034253120422,0.8519867658615112,0.8604298233985901,0.8312979936599731,0.8608034253120422,0.5703255534172058,0.5622146725654602,0.5663091540336609,0.5610513687133789,0.556964099407196,0.5622146725654602,0.5493776202201843,0.5610513687133789,0.8209482431411743,0.740876317024231,0.7931379675865173,0.7365500926971436,0.7118270993232727,0.740876317024231,0.6626227498054504,0.7365500926971436,0.06254107505083084,0.07388702780008316,0.04583347588777542,0.07361029088497162,0.10944688320159912,0.12899097800254822,0.09111349284648895,0.10256321728229523,0.14172057807445526,0.17029298841953278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08032386004924774,0.09793742001056671,0.0765879675745964,0.07289522141218185,0.07344421744346619,0.07237251102924347,0.07264388352632523,0.0737914964556694,0.07765065133571625,0.07888462394475937,0.0819295346736908,0.06802044808864594,0.03686030954122543,0.020922251045703888,0.011710652150213718,0.004024954978376627,1.01171875,0.900390625,0.9130859375,1.1171875,0.9794921875,0.9267578125,0.8583984375,1.0625,1.2373046875,1.0703125,1.060546875,1.3642578125,1.2353515625,1.091796875,1.2626953125,1.7509765625,0.9775390625,0.876953125,0.93115234375,1.2919921875,1.9834144115447998,4.485843658447266,12.823058128356934,1.6822446584701538,115482.0,2061.65673828125,0.341421902179718
val,Crinoids,geo fossil I/Crinoids/Crinoid13.jpg,16.90927505493164,965.72216796875,415.0,430.0,473.0,563.0,379.0,345.0,244.0,134.0,120.0,138.0,292.0,454.0,612.0,747.0,871.0,971.0,838.0,744.0,9.959405899047852,11.359030723571777,7.577037334442139,12.033571243286133,14.91963005065918,11.359030723571777,12.421290397644043,12.033571243286133,0.7717822790145874,0.7636863589286804,0.802628755569458,0.7523400783538818,0.716778039932251,0.7636863589286804,0.7471728324890137,0.7523400783538818,0.6758226156234741,0.6675167679786682,0.6881013512611389,0.6634414792060852,0.6406547427177429,0.6675167679786682,0.6583369970321655,0.6634414792060852,0.5850909352302551,0.527727484703064,0.6844817399978638,0.4996822476387024,0.379403680562973,0.527727484703064,0.4835629165172577,0.4996822476387024,0.033130038529634476,0.04326028376817703,0.040210872888565063,0.08321273326873779,0.24467645585536957,0.13024601340293884,0.07220384478569031,0.10977879166603088,0.12502583861351013,0.118255116045475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05224844068288803,0.06822006404399872,0.07454223185777664,0.07289323955774307,0.07740818709135056,0.08103244006633759,0.0818742886185646,0.08435440063476562,0.08349249511957169,0.08498352766036987,0.0881170704960823,0.07214424759149551,0.0394303984940052,0.023086557164788246,0.01213198434561491,0.0040404112078249454,3.859375,3.6171875,3.123046875,2.859375,3.365234375,2.98828125,3.033203125,2.328125,2.974609375,2.201171875,1.8125,1.6787109375,3.091796875,2.6015625,1.8154296875,1.388671875,3.779296875,3.77734375,2.904296875,1.9814453125,0.1539929211139679,0.21292124688625336,0.6260986328125,2.984238862991333,77353.0,210.22540283203125,21.994630813598633
val,Belemnites,geo fossil I/Belemnites/Belemnite160.jpg,9.879226684570312,564.22216796875,110.0,127.0,175.0,196.0,165.0,203.0,210.0,209.0,199.0,377.0,579.0,858.0,758.0,523.0,281.0,227.0,156.0,142.0,5.366574764251709,7.396493434906006,7.363005638122559,9.017224311828613,8.509796142578125,7.396493434906006,10.597209930419922,9.017224311828613,0.8649592995643616,0.8452528715133667,0.8389425873756409,0.8106451630592346,0.8193607926368713,0.8452528715133667,0.7870054244995117,0.8106451630592346,0.7592878937721252,0.7506867051124573,0.7500408887863159,0.7363718152046204,0.7387064099311829,0.7506867051124573,0.721957802772522,0.7363718152046204,0.7365388870239258,0.6369360685348511,0.6380466818809509,0.5573809742927551,0.5827882885932922,0.6369360685348511,0.4788661599159241,0.5573809742927551,0.01916954107582569,0.02679755911231041,0.038538072258234024,0.106991246342659,0.28475722670555115,0.17763333022594452,0.0855664610862732,0.08065799623727798,0.09465375542640686,0.08523481339216232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05799783766269684,0.07232890278100967,0.07106529176235199,0.07058695703744888,0.07458675652742386,0.0748824030160904,0.07765800505876541,0.08027364313602448,0.0819842666387558,0.08676755428314209,0.0893009603023529,0.07549704611301422,0.04300195723772049,0.02582733705639839,0.013620753772556782,0.004620320629328489,2.4765625,2.046875,1.7177734375,1.2529296875,2.689453125,2.1328125,1.576171875,1.2119140625,3.693359375,2.580078125,2.0625,1.5498046875,3.859375,4.00390625,4.2109375,4.921875,2.7421875,2.716796875,2.470703125,2.435546875,0.16516129672527313,0.29083675146102905,0.6260986328125,3.5472278594970703,60323.0,104.18376159667969,69.83814239501953
val,Trilobites,geo fossil I/Trilobites/Trilobite160.jpg,5.0115966796875,286.2221984863281,78.0,82.0,125.0,179.0,173.0,195.0,190.0,129.0,108.0,117.0,136.0,156.0,199.0,178.0,154.0,117.0,90.0,56.0,8.202773094177246,12.770118713378906,8.738357543945312,12.224082946777344,16.202985763549805,12.770118713378906,17.107868194580078,12.224082946777344,0.8464034199714661,0.8113836646080017,0.8282781839370728,0.8095238208770752,0.7926878333091736,0.8113836646080017,0.7794116139411926,0.8095238208770752,0.5661745071411133,0.5577581524848938,0.5651092529296875,0.5584287047386169,0.5514608025550842,0.5577581524848938,0.5504791140556335,0.5584287047386169,0.952869713306427,0.9265219569206238,0.9497236013412476,0.9296633005142212,0.9068952202796936,0.9265219569206238,0.9014315605163574,0.9296633005142212,0.09363780170679092,0.10114175081253052,0.07213126868009567,0.09159126877784729,0.11069223284721375,0.09083728492259979,0.07776820659637451,0.09155536442995071,0.09898750483989716,0.17165733873844147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13102394342422485,0.09202498197555542,0.09345152229070663,0.0868970975279808,0.08185290545225143,0.07727149873971939,0.07186122983694077,0.06839798390865326,0.0665353536605835,0.06417006999254227,0.06369027495384216,0.05035487934947014,0.025405671447515488,0.015444885939359665,0.008743015117943287,0.002874701051041484,1.3974609375,1.5546875,1.9853515625,2.505859375,1.28125,1.6865234375,2.01171875,2.466796875,1.7158203125,2.00390625,2.435546875,2.671875,1.7041015625,1.8994140625,2.44140625,2.736328125,1.330078125,1.8076171875,2.251953125,2.8515625,0.27427148818969727,1.2198562622070312,0.7155412435531616,1.6499013900756836,111136.0,101.45584106445312,135.67832946777344
val,Corals,geo fossil I/Corals/Coral133.jpg,22.135848999023438,1264.22216796875,449.0,545.0,689.0,819.0,766.0,647.0,557.0,458.0,331.0,363.0,505.0,675.0,858.0,872.0,799.0,643.0,494.0,368.0,16.946889877319336,22.165443420410156,14.529365539550781,24.702621459960938,36.325355529785156,22.165443420410156,30.556440353393555,24.702621459960938,0.7305834889411926,0.7083584666252136,0.7393988370895386,0.6983548998832703,0.6579533219337463,0.7083584666252136,0.6775636672973633,0.6983548998832703,0.5348811149597168,0.5268420577049255,0.5380184650421143,0.5241724252700806,0.5117356181144714,0.5268420577049255,0.5183227062225342,0.5241724252700806,0.9245553612709045,0.9014099836349487,0.9353240132331848,0.8901247978210449,0.8384024500846863,0.9014099836349487,0.8640884757041931,0.8901247978210449,0.09706569463014603,0.09146509319543839,0.06731033325195312,0.09493540227413177,0.14805525541305542,0.12379741668701172,0.08394034951925278,0.07222375273704529,0.07191451638936996,0.1492922008037567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14193686842918396,0.11722052842378616,0.10085251927375793,0.08267225325107574,0.0766938254237175,0.06869415193796158,0.06526437401771545,0.061276234686374664,0.06011782959103584,0.05922887846827507,0.060412272810935974,0.05010812357068062,0.02752069942653179,0.01615201123058796,0.00887045357376337,0.0029789782129228115,2.30859375,3.109375,4.7109375,7.12890625,2.28125,3.1171875,4.5390625,5.33203125,2.40234375,2.650390625,3.962890625,4.859375,2.4375,2.865234375,4.27734375,6.1171875,2.322265625,3.16796875,5.05078125,7.140625,0.16871285438537598,0.2391662299633026,0.7071047425270081,1.0849039554595947,116572.0,5106.166015625,0.056184206157922745
val,Belemnites,geo fossil I/Belemnites/Belemnite54.jpg,24.051189422607422,1373.611083984375,264.0,399.0,555.0,634.0,825.0,1233.0,1331.0,794.0,469.0,465.0,620.0,753.0,867.0,850.0,762.0,578.0,405.0,331.0,15.728339195251465,25.64081573486328,19.409053802490234,22.249242782592773,27.29750633239746,25.64081573486328,33.33129119873047,22.249242782592773,0.7198454737663269,0.6407814025878906,0.6791655421257019,0.6681591868400574,0.630473792552948,0.6407814025878906,0.5847960114479065,0.6681591868400574,0.5620046854019165,0.531594455242157,0.5503284335136414,0.5406394600868225,0.5246723294258118,0.531594455242157,0.5030160546302795,0.5406394600868225,0.7322662472724915,0.563661515712738,0.669720470905304,0.6213717460632324,0.5353136658668518,0.563661515712738,0.43314555287361145,0.6213717460632324,0.02732117474079132,0.033438414335250854,0.0477369949221611,0.10703294724225998,0.28311941027641296,0.14745177328586578,0.09021992236375809,0.08672971278429031,0.08275163173675537,0.09419800341129303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05794001743197441,0.07884839922189713,0.08401446789503098,0.08152297884225845,0.08416987955570221,0.08115587383508682,0.07873161882162094,0.07769223302602768,0.07766719907522202,0.0783846452832222,0.08063747733831406,0.06556136161088943,0.036271706223487854,0.021795377135276794,0.011768660508096218,0.0038381030317395926,3.294921875,3.314453125,3.029296875,2.802734375,3.44921875,4.12109375,3.953125,3.599609375,4.38671875,5.46484375,5.6640625,5.69140625,4.28125,3.96875,4.1328125,3.484375,3.435546875,3.61328125,3.515625,3.107421875,0.23257210850715637,0.4123131036758423,0.7155412435531616,1.027503490447998,106718.0,96.97056579589844,142.61582946777344
val,Trilobites,geo fossil I/Trilobites/Trilobite71.jpg,4.817047119140625,275.111083984375,121.0,136.0,151.0,192.0,190.0,186.0,201.0,144.0,132.0,136.0,133.0,94.0,124.0,133.0,116.0,125.0,122.0,117.0,4.512408256530762,7.720938205718994,5.759222030639648,7.8098578453063965,8.866110801696777,7.720938205718994,11.317790031433105,7.8098578453063965,0.9196946024894714,0.898007333278656,0.9153733849525452,0.9022706151008606,0.8947970867156982,0.898007333278656,0.8865600228309631,0.9022706151008606,0.8500950932502747,0.841798722743988,0.8470919132232666,0.8419824838638306,0.8396175503730774,0.841798722743988,0.8338468670845032,0.8419824838638306,0.9144493341445923,0.8540624976158142,0.8907829523086548,0.8523817658424377,0.8324621319770813,0.8540624976158142,0.7860589623451233,0.8523817658424377,0.09769798070192337,0.11157616227865219,0.08029519021511078,0.10309505462646484,0.1377905011177063,0.08558211475610733,0.062451813369989395,0.08073576539754868,0.07776186615228653,0.1630135476589203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10609099268913269,0.09227757155895233,0.09219197183847427,0.08530393987894058,0.08437440544366837,0.0825231522321701,0.07484842836856842,0.0724790096282959,0.06759335845708847,0.06677272915840149,0.06650502979755402,0.05374806374311447,0.027708206325769424,0.016010433435440063,0.008899884298443794,0.0026728163938969374,3.04296875,3.751953125,3.779296875,2.921875,2.697265625,3.583984375,4.05859375,3.46484375,3.412109375,3.677734375,4.7578125,4.8515625,3.41015625,3.859375,4.9375,6.12890625,2.615234375,3.2421875,2.935546875,2.65234375,0.23550355434417725,0.26082730293273926,0.7155412435531616,1.9957997798919678,36293.0,189.98275756835938,12.635847091674805
val,Corals,geo fossil I/Corals/Coral155.jpg,13.835391998291016,790.1666259765625,297.0,393.0,495.0,592.0,536.0,502.0,385.0,285.0,167.0,162.0,208.0,308.0,367.0,458.0,503.0,510.0,455.0,366.0,25.918994903564453,34.484737396240234,21.022886276245117,37.86528396606445,54.87718200683594,34.484737396240234,47.03561782836914,37.86528396606445,0.8282049298286438,0.8046697378158569,0.828829288482666,0.8018322587013245,0.7767937779426575,0.8046697378158569,0.77413010597229,0.8018322587013245,0.7270558476448059,0.7189239859580994,0.7303128838539124,0.7158997058868408,0.7038216590881348,0.7189239859580994,0.709429919719696,0.7158997058868408,0.8962246179580688,0.8622921109199524,0.9158278107643127,0.848792552947998,0.7808611989021301,0.8622921109199524,0.8121746182441711,0.848792552947998,0.07586333900690079,0.0842517763376236,0.06245407834649086,0.142848402261734,0.25538820028305054,0.15344110131263733,0.05975998193025589,0.03490080684423447,0.027736958116292953,0.10335537791252136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11418386548757553,0.1261952966451645,0.10898106545209885,0.08877068012952805,0.08114365488290787,0.07282478362321854,0.06332436203956604,0.061054777354002,0.06020063906908035,0.05975122004747391,0.060394760221242905,0.049722135066986084,0.02603287249803543,0.01582985743880272,0.008641944266855717,0.0029480878729373217,3.64453125,5.140625,7.42578125,7.26953125,3.755859375,4.88671875,7.078125,8.6328125,3.7421875,4.46484375,7.09375,8.7421875,3.6953125,4.60546875,7.4921875,8.984375,3.6640625,5.16796875,7.5234375,8.875,0.19065172970294952,0.2506158649921417,0.7071047425270081,1.940900206565857,65237.0,254.75230407714844,12.631868362426758
val,Leaf fossils,geo fossil I/Leaf fossils/Leaf fossil82.jpg,8.074779510498047,461.1666259765625,155.0,155.0,179.0,218.0,300.0,318.0,392.0,408.0,468.0,383.0,293.0,243.0,233.0,171.0,143.0,125.0,103.0,102.0,3.873514175415039,6.964890480041504,5.469837665557861,6.365243911743164,6.338551998138428,6.964890480041504,8.5192232131958,6.365243911743164,0.9025729298591614,0.8650983572006226,0.8805266618728638,0.8709036707878113,0.8719529509544373,0.8650983572006226,0.846041202545166,0.8709036707878113,0.8340303301811218,0.8190195560455322,0.8269883394241333,0.8220219016075134,0.8208078742027283,0.8190195560455322,0.8070093393325806,0.8220219016075134,0.82273268699646,0.6817455887794495,0.7499529719352722,0.7091456651687622,0.7099111676216125,0.6817455887794495,0.6108300685882568,0.7091456651687622,0.0417168065905571,0.0610709972679615,0.04412354528903961,0.08513838797807693,0.1918371468782425,0.11432009935379028,0.0779181718826294,0.12926194071769714,0.11552346497774124,0.1390894502401352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05813801661133766,0.05925898626446724,0.09115180373191833,0.07903334498405457,0.07787279039621353,0.07931014150381088,0.0812990665435791,0.08219552785158157,0.08191600441932678,0.0824594721198082,0.0887962281703949,0.06879609823226929,0.034565519541502,0.020543523132801056,0.010814616456627846,0.0038488644640892744,2.818359375,2.853515625,2.61328125,2.447265625,2.802734375,3.0,2.830078125,1.77734375,4.73046875,4.1328125,5.5703125,2.15625,4.6171875,3.65625,5.046875,1.9169921875,2.69140625,2.609375,2.083984375,1.4306640625,0.2001582831144333,0.2975204288959503,0.7071047425270081,2.2912416458129883,40035.0,235.9238739013672,9.038698196411133
val,Belemnites,geo fossil I/Belemnites/Belemnite3.jpg,8.95608901977539,511.4999694824219,89.0,187.0,292.0,445.0,563.0,800.0,902.0,519.0,133.0,93.0,97.0,100.0,112.0,123.0,118.0,123.0,130.0,101.0,4.953952312469482,8.367443084716797,5.976639270782471,5.5772857666015625,8.078293800354004,8.367443084716797,9.457277297973633,5.5772857666015625,0.8584424257278442,0.7993893623352051,0.8383525609970093,0.8506624698638916,0.8074912428855896,0.7993893623352051,0.7791408896446228,0.8506624698638916,0.6913481950759888,0.6676602959632874,0.6856907606124878,0.6854961514472961,0.6692242622375488,0.6676602959632874,0.6565249562263489,0.6854961514472961,0.7803062200546265,0.6296730041503906,0.7351252436637878,0.7531600594520569,0.642168402671814,0.6296730041503906,0.5817972421646118,0.7531600594520569,0.03411106392741203,0.04375312849879265,0.0405239462852478,0.09018965810537338,0.2360030859708786,0.1472233533859253,0.08882521837949753,0.08177559822797775,0.12807567417621613,0.10951925814151764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07366469502449036,0.07815708965063095,0.07468734681606293,0.07172439992427826,0.07449916750192642,0.07585557550191879,0.07475227117538452,0.0773417055606842,0.07818005979061127,0.08181927353143692,0.08414415270090103,0.07121185213327408,0.04070530831813812,0.024802563712000847,0.013377136550843716,0.005077405832707882,1.5654296875,1.380859375,1.251953125,1.052734375,1.8330078125,2.138671875,2.2265625,2.47265625,2.208984375,2.861328125,3.400390625,4.921875,2.001953125,1.34765625,1.3369140625,1.4091796875,1.490234375,1.1650390625,0.9443359375,0.79296875,0.1679026037454605,0.2224997878074646,0.7071047425270081,6.343122482299805,87873.0,112.18376922607422,87.74154663085938
val,Ammonites,geo fossil I/Ammonites/Ammonite171.jpg,17.90050506591797,1022.333251953125,316.0,378.0,545.0,627.0,688.0,640.0,588.0,418.0,335.0,308.0,458.0,593.0,672.0,701.0,631.0,492.0,400.0,339.0,10.900689125061035,15.19438648223877,10.907629013061523,14.507328033447266,17.937931060791016,15.19438648223877,18.11074447631836,14.507328033447266,0.7236653566360474,0.6804041266441345,0.7210209965705872,0.681796133518219,0.6449832320213318,0.6804041266441345,0.6417515277862549,0.681796133518219,0.530305802822113,0.5150943994522095,0.5312824845314026,0.514809787273407,0.5001093745231628,0.5150943994522095,0.5018722414970398,0.514809787273407,0.7430127263069153,0.6418376564979553,0.7427269816398621,0.658033013343811,0.5772945284843445,0.6418376564979553,0.5729104280471802,0.658033013343811,0.05643222853541374,0.06287664920091629,0.05817396566271782,0.08851499855518341,0.1478385031223297,0.1329292505979538,0.10032396018505096,0.10213536769151688,0.10844045132398605,0.14233462512493134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06829213351011276,0.06985293328762054,0.07357101887464523,0.0785101130604744,0.08214059472084045,0.08284841477870941,0.08396107703447342,0.08045969158411026,0.08001206070184708,0.08199382573366165,0.08119423687458038,0.06630910933017731,0.03488381579518318,0.02120494842529297,0.010989101603627205,0.0037769200280308723,2.935546875,3.224609375,2.685546875,2.375,2.845703125,3.421875,2.927734375,2.48046875,3.208984375,3.34375,3.14453125,2.38671875,3.203125,3.150390625,2.763671875,2.423828125,2.830078125,3.107421875,2.8203125,1.92578125,0.22173812985420227,0.2511231601238251,0.7155412435531616,1.4099117517471313,114829.0,125.94112396240234,90.97589111328125
val,Trilobites,geo fossil I/Trilobites/Trilobite39.jpg,6.2255859375,355.5555419921875,98.0,103.0,156.0,134.0,156.0,145.0,143.0,155.0,135.0,133.0,118.0,149.0,217.0,206.0,302.0,190.0,280.0,366.0,4.08809757232666,5.666436195373535,4.183103561401367,5.687996864318848,6.759057998657227,5.666436195373535,7.062330722808838,5.687996864318848,0.8823550939559937,0.8600234985351562,0.8826079368591309,0.8541838526725769,0.8378388285636902,0.8600234985351562,0.8364044427871704,0.8541838526725769,0.6913895010948181,0.6866322159767151,0.6934865713119507,0.6865415573120117,0.6773963570594788,0.6866322159767151,0.6811339259147644,0.6865415573120117,0.8252636194229126,0.7571648359298706,0.820682942867279,0.7562611699104309,0.7111250162124634,0.7571648359298706,0.696381688117981,0.7562611699104309,0.03967682272195816,0.05887196213006973,0.04832235351204872,0.10009262710809708,0.20430217683315277,0.14805474877357483,0.08568340539932251,0.08959448337554932,0.10642239451408386,0.11897900700569153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08698033541440964,0.07792714238166809,0.08051081746816635,0.07963800430297852,0.07741038501262665,0.0783788189291954,0.07659678906202316,0.0763668343424797,0.07503324002027512,0.0780717059969902,0.07937182486057281,0.06382039189338684,0.033632948994636536,0.020788881927728653,0.011606019921600819,0.0038658538833260536,1.583984375,1.658203125,1.693359375,1.72265625,1.3310546875,1.64453125,1.783203125,1.54296875,1.5888671875,1.6845703125,1.9716796875,2.1328125,1.6201171875,1.662109375,2.021484375,2.587890625,1.447265625,1.6640625,1.7734375,1.7783203125,0.2461118996143341,0.2957899868488312,0.7905692458152771,2.472198009490967,77637.0,122.08325958251953,65.45854949951172
